Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/I/519sPW9NJkL.jpg,3,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41ixvHSsSvL.jpg,4,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/I/31XvYjIOmyL.jpg,5,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/I/31LIq1DvIWL.jpg,6,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,7,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2RCK33,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,329",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41YtjEeKt4L.jpg,8,"Homesake Wood Antique Solid, Timber Turned Table Incandescent Lamp (Black)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/4125zy0jRXL.jpg,1,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/311com8kUbL.jpg,2,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/31UPcbTiSJL.jpg,3,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41DSViZC77L.jpg,4,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/418NcYCz7YL.jpg,5,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41KNCY+bu9L.jpg,6,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,7,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B076VP6VMH,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,"<p>Designed with the traditional classic style, this captivating table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy Lamp base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp red linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable meterial, with a solid base that ensures stability and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,289",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41hJBPzecYL.jpg,8,Homesake® Floral Carved Wood Black Table Lamp with Red Shade,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51-Qd7N1fVL.jpg,1,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51u2yd+04uL.jpg,2,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51qII8eIWUL.jpg,3,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51RD4c5ksML.jpg,4,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/61wT7bqU+-L.jpg,5,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51T-FmVyD1L.jpg,6,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B01HUYGBEC,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold","<p>This wire Apple lamp has a fine but sturdy wire mesh encasing a beautiful hand-frosted lamp. The unusual combination of materials brings you an organic, sophisticated look with a touch of glitz. The wire is hand meshed and powder coated to give perfect finish with a bulb having E27 holder and a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,7,"Homesake® Copper Apple Contemporary Table Lamp, Modern LED/Filament Bulb Lamp, Rose Gold",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41eWu2JFH4L.jpg,1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41Hc5rMXyqL.jpg,2,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,"https://m.media-amazon.com/images/G/31/HomeCustomProduct/36._CB485971317_SX38_SY50_CR,0,0,38,50_FMpng_RI_.png",3,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41ixvHSsSvL.jpg,4,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,https://m.media-amazon.com/images/I/516Yo4TQxHL.jpg,5,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07F2HQGN1,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,"<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting. Disclaimer ::While we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,450",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41H-lPI-m4L.jpg,6,Homesake ® Classic Victorian Black Wood Table Lamp with Golden Shade.,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/31lYfy0wodL.jpg,1,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41ixvHSsSvL.jpg,2,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/418lMdFLywL.jpg,3,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/51pT7pUWuIL.jpg,4,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
